Distortion for the current codebook : 0.28852556221039466
Cluster 1 elements : 
-0.62143039953691481,-0.568200923702324,0.070278252066982905,0.60178740562376987,-0.50719136307553048,-0.32988875862624334,-0.34892976472944437,-0.2182397469284223,0.03969440117260592,-0.12098424648444554,0.13827850281536186,
-0.78564174066995474,-0.45963206025209491,0.076374412892561194,0.44305238409562214,-0.35676477907967419,-0.41309818323733849,-0.26585339332051094,-0.2030638571435045,-0.019714313866488253,-0.021271452795197127,0.070033930632542568,
-0.87511565294796423,-0.39984938895543376,0.041253103063119023,0.52502596611017505,-0.4886716131478348,-0.40266122914221758,-0.24015498353447651,-0.29149981650704793,0.064297972795591463,-0.044613671237304753,0.048086299749777919,
-0.95503307818748695,-0.42490092177727079,0.21813010319755188,0.46049934421263722,-0.44190709521648941,-0.26544206499527245,-0.2138378492868015,-0.28061515682362048,-0.082923295609344083,-0.046149307739729306,0.080482002087257018,
-0.96763708648712043,-0.42380619938974573,0.20023963208388507,0.51488263730496653,-0.521834262635684,-0.29197816422438061,-0.19364373095684395,-0.29687440429586087,-0.062850361911136909,-0.077264928216543655,0.10693594295841177,
-0.90194400961837173,-0.45367037374258912,0.24027082978887704,0.54557327339418693,-0.51570202558961764,-0.24298207302234398,-0.2218174072159087,-0.25177459147769254,-0.077947181508476571,-0.12180212736204205,0.13208831803381227,
-0.89840790376144675,-0.42602738743131496,0.26494213896131502,0.5164690975466647,-0.59249518276307356,-0.25246566461489484,-0.2053117518247809,-0.28330283923173738,-0.095255380059966699,-0.10152388203660145,0.16660797027847835,
-0.97364860152877597,-0.39240083591942532,0.23383048973278364,0.57541639675661693,-0.5612421141975481,-0.32532676488327494,-0.1596133284022847,-0.31957103583994079,-0.086884067584904634,-0.10060836098954876,0.13576398414169966,
-0.98840786076315013,-0.35090324571303744,0.25433272126533302,0.58604027994890395,-0.5015569738192478,-0.34037426477749788,-0.15638929998811291,-0.32507828690648388,-0.093759130590072126,-0.076847539641486995,0.096046278276357866,
-0.95137013758108457,-0.37614305134762649,0.27291976229170911,0.56792835538796227,-0.51313843736985887,-0.28912597612163227,-0.1777116494308183,-0.30691676380663124,-0.10235315438279613,-0.10179297005636206,0.11654442352984773,
