0.204607347878310110000000000000, 0.000000000000000000000000000000, 0.000000000000000000000000000000, 0.000000000000000000000000000000, 0.000000000000000000000000000000, 
0.026793066755709322000000000000, 0.001856310912827999300000000000, 0.000000000000000000000000000000, 0.000000000000000000000000000000, 0.000000000000000000000000000000, 
0.002806813865171047700000000000, 0.000496715870164098980000000000, 0.000004302135209087058900000000, 0.000000000000000000000000000000, 0.000000000000000000000000000000, 
0.000235231125889317580000000000, 0.000083502507954221831000000000, 0.000002858537054018879700000000, 0.000000003051675129758543100000, 0.000000000000000000000000000000, 
0.000015771243907200503000000000, 0.000010576835192432680000000000, 0.000000844886737858292360000000, 0.000000006516263683115300600000, 0.000000000000489202192311946130, 
0.000000845915721195651460000000, 0.000001079134229880636800000000, 0.000000165606031888361950000000, 0.000000003953924154207085300000, 0.000000000004388953980592094800, 
0.000000036297626823931498000000, 0.000000092084547347303114000000, 0.000000024798338071025331000000, 0.000000001317781784088677500000, 0.000000000006755974781050416500, 
0.000000001246003761402763700000, 0.000000006736460618950335100000, 0.000000003050474237838062500000, 0.000000000305779199480045130000, 0.000000000004515269468330320400, 
0.000000000034217672267350228000, 0.000000000429114219253994660000, 0.000000000322161473536317100000, 0.000000000055626939259236100000, 0.000000000001851573284847861300, 
0.000000000000751746748550829190, 0.000000000023982658051424307000, 0.000000000030055797879094592000, 0.000000000008507584919182047000, 0.000000000000556747843457148470, 
0.000000000000013212428233956107, 0.000000000001177298803675243400, 0.000000000002523182273114979600, 0.000000000001144009143362540000, 0.000000000000136743741022341790, 
0.000000000000000185773477755866, 0.000000000000050604078397678425, 0.000000000000192810597778059070, 0.000000000000139401885322556690, 0.000000000000029508208667148061, 
0.000000000000000002089655855920, 0.000000000000001894717688294061, 0.000000000000013497950680090305, 0.000000000000015717741064536428, 0.000000000000005905976664238424, 
0.000000000000000000018804241160, 0.000000000000000061443637249123, 0.000000000000000867810434529585, 0.000000000000001663553475858020, 0.000000000000001145484870434869, 
0.000000000000000000000135371376, 0.000000000000000001716316954996, 0.000000000000000051198770789230, 0.000000000000000166832330955456, 0.000000000000000223493967820348, 
0.000000000000000000000000779629, 0.000000000000000000041090991082, 0.000000000000000002762717627720, 0.000000000000000015936363868962, 0.000000000000000045273069885840, 
0.000000000000000000000000003592, 0.000000000000000000000839475347, 0.000000000000000000135669665781, 0.000000000000000001452402939723, 0.000000000000000009755903839832, 
0.000000000000000000000000000000, 0.000000000000000000000000000000, 0.000000000000000000000000000000, 0.000000000000000000000000000000, 0.000000000000000000000000000000, 
